rooms,floors,baths,lotSize,price,saleResult,commission
4.0,2.0,1.0,4020.0,234283.0,Sold,14056.98
4.0,2.0,1.0,4023.0,238344.0,Sold,14300.64
4.0,2.0,1.0,4028.0,232105.0,Sold,13926.3
4.0,2.0,1.0,4033.0,246111.0,Sold,14766.66
4.0,2.0,1.0,4036.0,240538.0,Sold,14432.28
4.0,2.0,1.0,4036.0,243947.0,Sold,14636.82
4.0,2.0,1.0,4037.0,229616.0,Sold,13776.96
4.0,2.0,1.0,4040.0,240324.0,Sold,14419.44
4.0,2.0,1.0,4043.0,242598.0,Sold,14555.88
4.0,2.0,1.0,4047.0,246445.0,Sold,14786.7
4.0,2.0,1.0,4050.0,205930.0,Sold,12355.8
4.0,2.0,1.0,4054.0,227896.0,Sold,13673.76
4.0,2.0,1.0,4057.0,222030.0,Sold,13321.8
4.0,2.0,1.0,4057.0,239955.0,Sold,14397.3
4.0,2.0,1.0,4062.0,244896.0,Sold,14693.76
4.0,2.0,1.0,4062.0,250395.0,Sold,15023.7
4.0,2.0,1.0,4066.0,235023.0,Sold,14101.38
4.0,2.0,1.0,4066.0,244944.0,Sold,14696.64
4.0,2.0,1.0,4069.0,240257.0,Sold,14415.42
4.0,2.0,1.0,4074.0,217036.0,Sold,13022.16
4.0,2.0,1.0,4077.0,226800.0,Sold,13608.0
4.0,2.0,1.0,4079.0,230715.0,Sold,13842.9
4.0,2.0,1.0,4080.0,247898.0,Sold,14873.88
4.0,2.0,1.0,4081.0,249969.0,Sold,14998.14
4.0,2.0,1.0,4087.0,240317.0,Sold,14419.02
4.0,2.0,1.0,4087.0,258029.0,Sold,15481.74
4.0,2.0,1.0,4089.0,231271.0,Sold,13876.26
4.0,2.0,1.0,4091.0,240620.0,Sold,14437.2
4.0,2.0,1.0,4097.0,256440.0,Sold,15386.4
4.0,2.0,1.0,4100.0,231280.0,Sold,13876.8
4.0,2.0,1.0,4100.0,235102.0,Sold,14106.12
4.0,2.0,1.0,4104.0,229725.0,Sold,13783.5
4.0,2.0,1.0,4106.0,227564.0,Sold,13653.84
4.0,2.0,1.0,4106.0,234064.0,Sold,14043.84
4.0,2.0,1.0,4112.0,224712.0,Sold,13482.72
4.0,2.0,1.0,4114.0,232488.0,Sold,13949.28
4.0,2.0,1.0,4115.0,246135.0,Sold,14768.1
4.0,2.0,1.0,4118.0,242926.0,Sold,14575.56
4.0,2.0,1.0,4123.0,223327.0,Sold,13399.62
4.0,2.0,1.0,4125.0,249166.0,Sold,14949.96
4.0,2.0,1.0,4127.0,217933.0,Sold,13075.98
4.0,2.0,1.0,4131.0,205129.0,Sold,12307.74
4.0,2.0,1.0,4134.0,247433.0,Sold,14845.98
4.0,2.0,1.0,4137.0,237488.0,Sold,14249.28
4.0,2.0,1.0,4137.0,239254.0,Sold,14355.24
4.0,2.0,1.0,4140.0,241377.0,Sold,14482.62
4.0,2.0,1.0,4140.0,243316.0,Sold,14598.96
4.0,2.0,1.0,4140.0,247507.0,Sold,14850.42
4.0,2.0,1.0,4143.0,231416.0,Sold,13884.96
4.0,2.0,1.0,4144.0,244386.0,Sold,14663.16
4.0,2.0,1.0,4148.0,248613.0,Sold,14916.78
4.0,2.0,1.0,4156.0,240396.0,Sold,14423.76
4.0,2.0,1.0,4160.0,234864.0,Sold,14091.84
4.0,2.0,1.0,4163.0,254185.0,Sold,15251.1
4.0,2.0,1.0,4164.0,236439.0,Sold,14186.34
4.0,2.0,1.0,4166.0,229467.0,Sold,13768.02
4.0,2.0,1.0,4170.0,245769.0,Sold,14746.14
4.0,2.0,1.0,4171.0,247814.0,Sold,14868.84
4.0,2.0,1.0,4176.0,244465.0,Sold,14667.9
4.0,2.0,1.0,4178.0,251428.0,Sold,15085.68
4.0,2.0,1.0,4182.0,238149.0,Sold,14288.94
4.0,2.0,1.0,4186.0,231723.0,Sold,13903.38
4.0,2.0,1.0,4186.0,249662.0,Sold,14979.72
4.0,2.0,1.0,4190.0,241692.0,Sold,14501.52
4.0,2.0,1.0,4195.0,248322.0,Sold,14899.32
4.0,2.0,1.0,4196.0,232153.0,Sold,13929.18
4.0,2.0,1.0,4196.0,244299.0,Sold,14657.94
4.0,2.0,1.0,4197.0,232818.0,Sold,13969.08
4.0,2.0,1.0,4201.0,237676.0,Sold,14260.56
4.0,2.0,1.0,4207.0,236104.0,Sold,14166.24
4.0,2.0,1.0,4208.0,228465.0,Sold,13707.9
4.0,2.0,1.0,4208.0,248113.0,Sold,14886.78
4.0,2.0,1.0,4214.0,240388.0,Sold,14423.28
4.0,2.0,1.0,4214.0,252590.0,Sold,15155.4
4.0,2.0,1.0,4217.0,248473.0,Sold,14908.38
4.0,2.0,1.0,4221.0,251718.0,Sold,15103.08
4.0,2.0,1.0,4226.0,270932.0,Sold,16255.92
4.0,2.0,1.0,4230.0,248631.0,Sold,14917.86
4.0,2.0,1.0,4235.0,264372.0,Sold,15862.32
4.0,2.0,1.0,4239.0,236459.0,Sold,14187.54
4.0,2.0,1.0,4239.0,255444.0,Sold,15326.64
4.0,2.0,1.0,4242.0,224398.0,Sold,13463.88
4.0,2.0,1.0,4243.0,230664.0,Sold,13839.84
4.0,2.0,1.0,4243.0,269024.0,Sold,16141.44
4.0,2.0,1.0,4244.0,244575.0,Sold,14674.5
4.0,2.0,1.0,4245.0,232069.0,Sold,13924.14
4.0,2.0,1.0,4247.0,240906.0,Sold,14454.36
4.0,2.0,1.0,4248.0,243291.0,Sold,14597.46
4.0,2.0,1.0,4251.0,227917.0,Sold,13675.02
4.0,2.0,1.0,4252.0,235836.0,Sold,14150.16
4.0,2.0,1.0,4253.0,232396.0,Sold,13943.76
4.0,2.0,1.0,4255.0,235736.0,Sold,14144.16
4.0,2.0,1.0,4259.0,250278.0,Sold,15016.68
4.0,2.0,1.0,4259.0,250424.0,Sold,15025.44
4.0,2.0,1.0,4261.0,254469.0,Sold,15268.14
4.0,2.0,1.0,4262.0,250174.0,Sold,15010.44
4.0,2.0,1.0,4266.0,203235.0,Sold,12194.1
4.0,2.0,1.0,4268.0,236906.0,Sold,14214.36
4.0,2.0,1.0,4270.0,248958.0,Sold,14937.48
4.0,2.0,1.0,4271.0,251712.0,Sold,15102.72
4.0,2.0,1.0,4271.0,252206.0,Sold,15132.36
4.0,2.0,1.0,4272.0,251012.0,Sold,15060.72
4.0,2.0,1.0,4278.0,226181.0,Sold,13570.86
4.0,2.0,1.0,4278.0,244359.0,Sold,14661.54
4.0,2.0,1.0,4280.0,247141.0,Sold,14828.46
4.0,2.0,1.0,4283.0,247952.0,Sold,14877.12
4.0,2.0,1.0,4283.0,250721.0,Sold,15043.26
4.0,2.0,1.0,4288.0,232276.0,Sold,13936.56
4.0,2.0,1.0,4289.0,236502.0,Sold,14190.12
4.0,2.0,1.0,4290.0,235592.0,Sold,14135.52
4.0,2.0,1.0,4290.0,241282.0,Sold,14476.92
4.0,2.0,1.0,4293.0,254781.0,Sold,15286.86
4.0,2.0,1.0,4295.0,218927.0,Sold,13135.62
4.0,2.0,1.0,4295.0,239030.0,Sold,14341.8
4.0,2.0,1.0,4295.0,241476.0,Sold,14488.56
4.0,2.0,1.0,4295.0,262994.0,Sold,15779.64
4.0,2.0,1.0,4299.0,250779.0,Sold,15046.74
4.0,2.0,1.0,4300.0,240643.0,Sold,14438.58
4.0,2.0,1.0,4301.0,239236.0,Sold,14354.16
4.0,2.0,1.0,4302.0,233687.0,Sold,14021.22
4.0,2.0,1.0,4302.0,245718.0,Sold,14743.08
4.0,2.0,1.0,4303.0,233179.0,Sold,13990.74
4.0,2.0,1.0,4305.0,243347.0,Sold,14600.82
4.0,2.0,1.0,4308.0,235686.0,Sold,14141.16
4.0,2.0,1.0,4310.0,242929.0,Sold,14575.74
4.0,2.0,1.0,4312.0,233126.0,Sold,13987.56
4.0,2.0,1.0,4317.0,254227.0,Sold,15253.62
4.0,2.0,1.0,4319.0,240320.0,Sold,14419.2
4.0,2.0,1.0,4319.0,244016.0,Sold,14640.96
4.0,2.0,1.0,4325.0,240658.0,Sold,14439.48
4.0,2.0,1.0,4327.0,239659.0,Sold,14379.54
4.0,2.0,1.0,4328.0,239120.0,Sold,14347.2
4.0,2.0,1.0,4328.0,249439.0,Sold,14966.34
4.0,2.0,1.0,4330.0,244343.0,Sold,14660.58
4.0,2.0,1.0,4331.0,245625.0,Sold,14737.5
4.0,2.0,1.0,4334.0,255329.0,Sold,15319.74
4.0,2.0,1.0,4335.0,233725.0,Sold,14023.5
4.0,2.0,1.0,4337.0,237382.0,Sold,14242.92
4.0,2.0,1.0,4337.0,250304.0,Sold,15018.24
4.0,2.0,1.0,4339.0,248482.0,Sold,14908.92
4.0,2.0,1.0,4339.0,248588.0,Sold,14915.28
4.0,2.0,1.0,4340.0,246766.0,Sold,14805.96
4.0,2.0,1.0,4345.0,248176.0,Sold,14890.56
4.0,2.0,1.0,4355.0,235721.0,Sold,14143.26
4.0,2.0,1.0,4355.0,239967.0,Sold,14398.02
4.0,2.0,1.0,4359.0,254022.0,Sold,15241.32
4.0,2.0,1.0,4371.0,222749.0,Sold,13364.94
4.0,2.0,1.0,4375.0,229157.0,Sold,13749.42
4.0,2.0,1.0,4376.0,261888.0,Sold,15713.28
4.0,2.0,1.0,4383.0,213234.0,Sold,12794.04
4.0,2.0,1.0,4387.0,245700.0,Sold,14742.0
4.0,2.0,1.0,4391.0,239592.0,Sold,14375.52
4.0,2.0,1.0,4393.0,256489.0,Sold,15389.34
4.0,2.0,1.0,4394.0,254340.0,Sold,15260.4
4.0,2.0,1.0,4395.0,244195.0,Sold,14651.7
4.0,2.0,1.0,4399.0,254322.0,Sold,15259.32
4.0,2.0,1.0,4400.0,259479.0,Sold,15568.74
4.0,2.0,1.0,4406.0,260349.0,Sold,15620.94
4.0,2.0,1.0,4409.0,224635.0,Sold,13478.1
4.0,2.0,1.0,4410.0,239395.0,Sold,14363.7
4.0,2.0,1.0,4410.0,248118.0,Sold,14887.08
4.0,2.0,1.0,4412.0,247199.0,Sold,14831.94
4.0,2.0,1.0,4415.0,225740.0,Sold,13544.4
4.0,2.0,1.0,4415.0,235617.0,Sold,14137.02
4.0,2.0,1.0,4416.0,242768.0,Sold,14566.08
4.0,2.0,1.0,4416.0,245356.0,Sold,14721.36
4.0,2.0,1.0,4417.0,249297.0,Sold,14957.82
4.0,2.0,1.0,4418.0,252255.0,Sold,15135.3
4.0,2.0,1.0,4421.0,256670.0,Sold,15400.2
4.0,2.0,1.0,4422.0,238313.0,Sold,14298.78
4.0,2.0,1.0,4430.0,254005.0,Sold,15240.3
4.0,2.0,1.0,4436.0,270817.0,Sold,16249.02
4.0,2.0,1.0,4438.0,240725.0,Sold,14443.5
4.0,2.0,1.0,4446.0,233261.0,Sold,13995.66
4.0,2.0,1.0,4449.0,242632.0,Sold,14557.92
4.0,2.0,1.0,4453.0,235608.0,Sold,14136.48
4.0,2.0,1.0,4454.0,236381.0,Sold,14182.86
4.0,2.0,1.0,4456.0,237666.0,Sold,14259.96
4.0,2.0,1.0,4457.0,239017.0,Sold,14341.02
4.0,2.0,1.0,4457.0,255523.0,Sold,15331.38
4.0,2.0,1.0,4460.0,254094.0,Sold,15245.64
4.0,2.0,1.0,4468.0,246715.0,Sold,14802.9
4.0,2.0,1.0,4473.0,229670.0,Sold,13780.2
4.0,2.0,1.0,4475.0,246430.0,Sold,14785.8
4.0,2.0,1.0,4477.0,239250.0,Sold,14355.0
4.0,2.0,1.0,4484.0,236554.0,Sold,14193.24
4.0,2.0,1.0,4485.0,236210.0,Sold,14172.6
4.0,2.0,1.0,4486.0,254395.0,Sold,15263.7
4.0,2.0,1.0,4487.0,263435.0,Sold,15806.1
4.0,2.0,1.0,4488.0,231320.0,Sold,13879.2
4.0,2.0,1.0,4490.0,249725.0,Sold,14983.5
4.0,2.0,1.0,4492.0,246710.0,Sold,14802.6
4.0,2.0,1.0,4492.0,249677.0,Sold,14980.62
4.0,2.0,1.0,4493.0,252913.0,Sold,15174.78
4.0,2.0,1.0,4498.0,237097.0,Sold,14225.82
4.0,2.0,1.0,4500.0,241373.0,Sold,14482.38
4.0,2.0,1.0,4501.0,235736.0,Sold,14144.16
4.0,2.0,1.0,4501.0,240460.0,Sold,14427.6
4.0,2.0,1.0,4503.0,252810.0,Sold,15168.6
4.0,2.0,1.0,4504.0,243522.0,Sold,14611.32
4.0,2.0,1.0,4507.0,243199.0,Sold,14591.94
4.0,2.0,1.0,4509.0,256122.0,Sold,15367.32
4.0,2.0,1.0,4510.0,240479.0,Sold,14428.74
4.0,2.0,1.0,4515.0,274897.0,Sold,16493.82
4.0,2.0,1.0,4516.0,243541.0,Sold,14612.46
4.0,2.0,1.0,4520.0,254944.0,Sold,15296.64
4.0,2.0,1.0,4525.0,245557.0,Sold,14733.42
4.0,2.0,1.0,4525.0,258411.0,Sold,15504.66
4.0,2.0,1.0,4530.0,239754.0,Sold,14385.24
4.0,2.0,1.0,4539.0,238155.0,Sold,14289.3
4.0,2.0,1.0,4540.0,258405.0,Sold,15504.3
4.0,2.0,1.0,4541.0,226528.0,Sold,13591.68
4.0,2.0,1.0,4543.0,255367.0,Sold,15322.02
4.0,2.0,1.0,4553.0,242669.0,Sold,14560.14
4.0,2.0,1.0,4553.0,271573.0,Sold,16294.38
4.0,2.0,1.0,4554.0,245467.0,Sold,14728.02
4.0,2.0,1.0,4556.0,245132.0,Sold,14707.92
4.0,2.0,1.0,4558.0,251020.0,Sold,15061.2
4.0,2.0,1.0,4560.0,236263.0,Sold,14175.78
4.0,2.0,1.0,4563.0,242940.0,Sold,14576.4
4.0,2.0,1.0,4563.0,253917.0,Sold,15235.02
4.0,2.0,1.0,4563.0,267447.0,Sold,16046.82
4.0,2.0,1.0,4564.0,253159.0,Sold,15189.54
4.0,2.0,1.0,4565.0,251902.0,Sold,15114.12
4.0,2.0,1.0,4567.0,251912.0,Sold,15114.72
4.0,2.0,1.0,4570.0,243535.0,Sold,14612.1
4.0,2.0,1.0,4571.0,256789.0,Sold,15407.34
4.0,2.0,1.0,4573.0,236327.0,Sold,14179.62
4.0,2.0,1.0,4573.0,240689.0,Sold,14441.34
4.0,2.0,1.0,4573.0,253381.0,Sold,15202.86
4.0,2.0,1.0,4574.0,246555.0,Sold,14793.3
4.0,2.0,1.0,4574.0,254875.0,Sold,15292.5
4.0,2.0,1.0,4582.0,231339.0,Sold,13880.34
4.0,2.0,1.0,4582.0,257479.0,Sold,15448.74
4.0,2.0,1.0,4584.0,245553.0,Sold,14733.18
4.0,2.0,1.0,4584.0,257147.0,Sold,15428.82
4.0,2.0,1.0,4590.0,228257.0,Sold,13695.42
4.0,2.0,1.0,4591.0,250878.0,Sold,15052.68
4.0,2.0,1.0,4593.0,206506.0,Sold,12390.36
4.0,2.0,1.0,4594.0,248255.0,Sold,14895.3
4.0,2.0,1.0,4598.0,248612.0,Sold,14916.72
4.0,2.0,1.0,4600.0,259317.0,Sold,15559.02
4.0,2.0,1.0,4601.0,254522.0,Sold,15271.32
4.0,2.0,1.0,4602.0,235341.0,Sold,14120.46
4.0,2.0,1.0,4603.0,247090.0,Sold,14825.4
4.0,2.0,1.0,4604.0,245725.0,Sold,14743.5
4.0,2.0,1.0,4610.0,239494.0,Sold,14369.64
4.0,2.0,1.0,4611.0,238192.0,Sold,14291.52
4.0,2.0,1.0,4613.0,237091.0,Sold,14225.46
4.0,2.0,1.0,4619.0,244802.0,Sold,14688.12
4.0,2.0,1.0,4620.0,255501.0,Sold,15330.06
4.0,2.0,1.0,4624.0,247620.0,Sold,14857.2
4.0,2.0,1.0,4626.0,243118.0,Sold,14587.08
4.0,2.0,1.0,4629.0,251579.0,Sold,15094.74
4.0,2.0,1.0,4632.0,240033.0,Sold,14401.98
4.0,2.0,1.0,4641.0,255574.0,Sold,15334.44
4.0,2.0,1.0,4644.0,237530.0,Sold,14251.8
4.0,2.0,1.0,4644.0,246234.0,Sold,14774.04
4.0,2.0,1.0,4645.0,257837.0,Sold,15470.22
4.0,2.0,1.0,4647.0,259022.0,Sold,15541.32
4.0,2.0,1.0,4648.0,257360.0,Sold,15441.6
4.0,2.0,1.0,4649.0,257240.0,Sold,15434.4
4.0,2.0,1.0,4651.0,241578.0,Sold,14494.68
4.0,2.0,1.0,4653.0,251084.0,Sold,15065.04
4.0,2.0,1.0,4657.0,207772.0,Sold,12466.32
4.0,2.0,1.0,4657.0,238009.0,Sold,14280.54
4.0,2.0,1.0,4657.0,241665.0,Sold,14499.9
4.0,2.0,1.0,4658.0,251762.0,Sold,15105.72
4.0,2.0,1.0,4661.0,246300.0,Sold,14778.0
4.0,2.0,1.0,4662.0,250980.0,Sold,15058.8
4.0,2.0,1.0,4663.0,245328.0,Sold,14719.68
4.0,2.0,1.0,4665.0,248958.0,Sold,14937.48
4.0,2.0,1.0,4665.0,259578.0,Sold,15574.68
4.0,2.0,1.0,4667.0,243544.0,Sold,14612.64
4.0,2.0,1.0,4668.0,254571.0,Sold,15274.26
4.0,2.0,1.0,4670.0,234611.0,Sold,14076.66
4.0,2.0,1.0,4675.0,251212.0,Sold,15072.72
4.0,2.0,1.0,4678.0,235401.0,Sold,14124.06
4.0,2.0,1.0,4681.0,242839.0,Sold,14570.34
4.0,2.0,1.0,4683.0,262252.0,Sold,15735.12
4.0,2.0,1.0,4684.0,234912.0,Sold,14094.72
4.0,2.0,1.0,4687.0,226946.0,Sold,13616.76
4.0,2.0,1.0,4689.0,244045.0,Sold,14642.7
4.0,2.0,1.0,4690.0,238145.0,Sold,14288.7
4.0,2.0,1.0,4690.0,251715.0,Sold,15102.9
4.0,2.0,1.0,4691.0,262817.0,Sold,15769.02
4.0,2.0,1.0,4694.0,242736.0,Sold,14564.16
4.0,2.0,1.0,4698.0,245249.0,Sold,14714.94
4.0,2.0,1.0,4699.0,240684.0,Sold,14441.04
4.0,2.0,1.0,4699.0,243928.0,Sold,14635.68
4.0,2.0,1.0,4707.0,240051.0,Sold,14403.06
4.0,2.0,1.0,4710.0,247263.0,Sold,14835.78
4.0,2.0,1.0,4712.0,202194.0,Sold,12131.64
4.0,2.0,1.0,4712.0,243287.0,Sold,14597.22
4.0,2.0,1.0,4714.0,234144.0,Sold,14048.64
4.0,2.0,1.0,4720.0,238062.0,Sold,14283.72
4.0,2.0,1.0,4720.0,247999.0,Sold,14879.94
4.0,2.0,1.0,4721.0,258537.0,Sold,15512.22
4.0,2.0,1.0,4726.0,265082.0,Sold,15904.92
4.0,2.0,1.0,4729.0,249153.0,Sold,14949.18
4.0,2.0,1.0,4736.0,245254.0,Sold,14715.24
4.0,2.0,1.0,4737.0,256466.0,Sold,15387.96
4.0,2.0,1.0,4739.0,246878.0,Sold,14812.68
4.0,2.0,1.0,4740.0,243374.0,Sold,14602.44
4.0,2.0,1.0,4740.0,255886.0,Sold,15353.16
4.0,2.0,1.0,4740.0,259350.0,Sold,15561.0
4.0,2.0,1.0,4741.0,242433.0,Sold,14545.98
4.0,2.0,1.0,4747.0,237930.0,Sold,14275.8
4.0,2.0,1.0,4756.0,249450.0,Sold,14967.0
4.0,2.0,1.0,4757.0,259263.0,Sold,15555.78
4.0,2.0,1.0,4759.0,246385.0,Sold,14783.1
4.0,2.0,1.0,4759.0,247377.0,Sold,14842.62
4.0,2.0,1.0,4761.0,203028.0,Sold,12181.68
4.0,2.0,1.0,4761.0,243370.0,Sold,14602.2
4.0,2.0,1.0,4762.0,207824.0,Sold,12469.44
4.0,2.0,1.0,4762.0,237563.0,Sold,14253.78
4.0,2.0,1.0,4762.0,240209.0,Sold,14412.54
4.0,2.0,1.0,4763.0,211233.0,Sold,12673.98
4.0,2.0,1.0,4767.0,261089.0,Sold,15665.34
4.0,2.0,1.0,4768.0,242325.0,Sold,14539.5
4.0,2.0,1.0,4768.0,247052.0,Sold,14823.12
4.0,2.0,1.0,4769.0,242015.0,Sold,14520.9
4.0,2.0,1.0,4773.0,244927.0,Sold,14695.62
4.0,2.0,1.0,4781.0,257948.0,Sold,15476.88
4.0,2.0,1.0,4783.0,239590.0,Sold,14375.4
4.0,2.0,1.0,4783.0,248332.0,Sold,14899.92
4.0,2.0,1.0,4786.0,242837.0,Sold,14570.22
4.0,2.0,1.0,4786.0,244395.0,Sold,14663.7
4.0,2.0,1.0,4788.0,246722.0,Sold,14803.32
4.0,2.0,1.0,4788.0,252164.0,Sold,15129.84
4.0,2.0,1.0,4791.0,244025.0,Sold,14641.5
4.0,2.0,1.0,4792.0,239396.0,Sold,14363.76
4.0,2.0,1.0,4796.0,256794.0,Sold,15407.64
4.0,2.0,1.0,4799.0,255963.0,Sold,15357.78
4.0,2.0,1.0,4803.0,252386.0,Sold,15143.16
4.0,2.0,1.0,4806.0,263428.0,Sold,15805.68
4.0,2.0,1.0,4808.0,241301.0,Sold,14478.06
4.0,2.0,1.0,4816.0,226522.0,Sold,13591.32
4.0,2.0,1.0,4816.0,246891.0,Sold,14813.46
4.0,2.0,1.0,4817.0,239813.0,Sold,14388.78
4.0,2.0,1.0,4823.0,239555.0,Sold,14373.3
4.0,2.0,1.0,4825.0,226485.0,Sold,13589.1
4.0,2.0,1.0,4828.0,233285.0,Sold,13997.1
4.0,2.0,1.0,4829.0,241142.0,Sold,14468.52
4.0,2.0,1.0,4829.0,247359.0,Sold,14841.54
4.0,2.0,1.0,4831.0,241415.0,Sold,14484.9
4.0,2.0,1.0,4832.0,248036.0,Sold,14882.16
4.0,2.0,1.0,4833.0,238767.0,Sold,14326.02
4.0,2.0,1.0,4835.0,245272.0,Sold,14716.32
4.0,2.0,1.0,4836.0,234957.0,Sold,14097.42
4.0,2.0,1.0,4836.0,253341.0,Sold,15200.46
4.0,2.0,1.0,4836.0,255850.0,Sold,15351.0
4.0,2.0,1.0,4838.0,251220.0,Sold,15073.2
4.0,2.0,1.0,4839.0,249680.0,Sold,14980.8
4.0,2.0,1.0,4843.0,241475.0,Sold,14488.5
4.0,2.0,1.0,4845.0,236072.0,Sold,14164.32
4.0,2.0,1.0,4849.0,260248.0,Sold,15614.88
4.0,2.0,1.0,4851.0,254989.0,Sold,15299.34
4.0,2.0,1.0,4860.0,238147.0,Sold,14288.82
4.0,2.0,1.0,4862.0,243066.0,Sold,14583.96
4.0,2.0,1.0,4862.0,249310.0,Sold,14958.6
4.0,2.0,1.0,4863.0,213228.0,Sold,12793.68
4.0,2.0,1.0,4864.0,256866.0,Sold,15411.96
4.0,2.0,1.0,4866.0,254073.0,Sold,15244.38
4.0,2.0,1.0,4871.0,247426.0,Sold,14845.56
4.0,2.0,1.0,4872.0,238573.0,Sold,14314.38
4.0,2.0,1.0,4872.0,240322.0,Sold,14419.32
4.0,2.0,1.0,4872.0,261921.0,Sold,15715.26
4.0,2.0,1.0,4873.0,251933.0,Sold,15115.98
4.0,2.0,1.0,4875.0,267365.0,Sold,16041.9
4.0,2.0,1.0,4880.0,247632.0,Sold,14857.92
4.0,2.0,1.0,4883.0,252895.0,Sold,15173.7
4.0,2.0,1.0,4886.0,263994.0,Sold,15839.64
4.0,2.0,1.0,4887.0,252076.0,Sold,15124.56
4.0,2.0,1.0,4888.0,241587.0,Sold,14495.22
4.0,2.0,1.0,4891.0,253981.0,Sold,15238.86
4.0,2.0,1.0,4892.0,246858.0,Sold,14811.48
4.0,2.0,1.0,4898.0,243146.0,Sold,14588.76
4.0,2.0,1.0,4900.0,249900.0,Sold,14994.0
4.0,2.0,1.0,4909.0,258695.0,Sold,15521.7
4.0,2.0,1.0,4915.0,243479.0,Sold,14608.74
4.0,2.0,1.0,4926.0,245545.0,Sold,14732.7
4.0,2.0,1.0,4934.0,242857.0,Sold,14571.42
4.0,2.0,1.0,4939.0,254335.0,Sold,15260.1
4.0,2.0,1.0,4946.0,242198.0,Sold,14531.88
4.0,2.0,1.0,4949.0,242074.0,Sold,14524.44
4.0,2.0,1.0,4949.0,255296.0,Sold,15317.76
4.0,2.0,1.0,4949.0,259448.0,Sold,15566.88
4.0,2.0,1.0,4953.0,249129.0,Sold,14947.74
4.0,2.0,1.0,4954.0,256033.0,Sold,15361.98
4.0,2.0,1.0,4961.0,250078.0,Sold,15004.68
4.0,2.0,1.0,4975.0,268538.0,Sold,16112.28
4.0,2.0,1.0,4978.0,264753.0,Sold,15885.18
4.0,2.0,1.0,4979.0,281150.0,Sold,16869.0
4.0,2.0,1.0,4990.0,256289.0,Sold,15377.34
4.0,2.0,1.0,4993.0,245520.0,Sold,14731.2
4.0,2.0,1.0,4994.0,256995.0,Sold,15419.7
4.0,2.0,1.0,4995.0,278569.0,Sold,16714.14
4.0,2.0,2.0,1000.0,197891.0,Sold,11873.46
4.0,2.0,2.0,1004.0,191091.0,Sold,11465.46
4.0,2.0,2.0,1005.0,199631.0,Sold,11977.86
4.0,2.0,2.0,1005.0,206010.0,Sold,12360.6
4.0,2.0,2.0,1010.0,190075.0,Sold,11404.5
4.0,2.0,2.0,1011.0,187764.0,Sold,11265.84
4.0,2.0,2.0,1011.0,198626.0,Sold,11917.56
4.0,2.0,2.0,1012.0,206882.0,Sold,12412.92
4.0,2.0,2.0,1013.0,173397.0,Sold,10403.82
4.0,2.0,2.0,1014.0,187513.0,Sold,11250.78
4.0,2.0,2.0,1014.0,191972.0,Sold,11518.32
4.0,2.0,2.0,1016.0,204145.0,Sold,12248.7
4.0,2.0,2.0,1020.0,203165.0,Sold,12189.9
4.0,2.0,2.0,1022.0,190510.0,Sold,11430.6
4.0,2.0,2.0,1024.0,184249.0,Sold,11054.94
4.0,2.0,2.0,1025.0,184633.0,Sold,11077.98
4.0,2.0,2.0,1027.0,180016.0,Sold,10800.96
4.0,2.0,2.0,1033.0,196375.0,Sold,11782.5
4.0,2.0,2.0,1036.0,195978.0,Sold,11758.68
4.0,2.0,2.0,1037.0,200404.0,Sold,12024.24
4.0,2.0,2.0,1040.0,186020.0,Sold,11161.2
4.0,2.0,2.0,1041.0,184587.0,Sold,11075.22
4.0,2.0,2.0,1041.0,185914.0,Sold,11154.84
4.0,2.0,2.0,1042.0,188025.0,Sold,11281.5
4.0,2.0,2.0,1044.0,193346.0,Sold,11600.76
4.0,2.0,2.0,1046.0,196315.0,Sold,11778.9
4.0,2.0,2.0,1047.0,198415.0,Sold,11904.9
4.0,2.0,2.0,1048.0,184623.0,Sold,11077.38
4.0,2.0,2.0,1050.0,174532.0,Sold,10471.92
4.0,2.0,2.0,1054.0,193644.0,Sold,11618.64
4.0,2.0,2.0,1054.0,199995.0,Sold,11999.7
4.0,2.0,2.0,1054.0,204000.0,Sold,12240.0
4.0,2.0,2.0,1056.0,193605.0,Sold,11616.3
4.0,2.0,2.0,1056.0,195927.0,Sold,11755.62
4.0,2.0,2.0,1056.0,206544.0,Sold,12392.64
4.0,2.0,2.0,1058.0,191704.0,Sold,11502.24
4.0,2.0,2.0,1058.0,200444.0,Sold,12026.64
4.0,2.0,2.0,1061.0,190476.0,Sold,11428.56
4.0,2.0,2.0,1061.0,193420.0,Sold,11605.2
4.0,2.0,2.0,1067.0,201197.0,Sold,12071.82
4.0,2.0,2.0,1070.0,201042.0,Sold,12062.52
4.0,2.0,2.0,1074.0,192872.0,Sold,11572.32
4.0,2.0,2.0,1075.0,201923.0,Sold,12115.38
4.0,2.0,2.0,1077.0,191871.0,Sold,11512.26
4.0,2.0,2.0,1079.0,196241.0,Sold,11774.46
4.0,2.0,2.0,1081.0,189043.0,Sold,11342.58
4.0,2.0,2.0,1082.0,187965.0,Sold,11277.9
4.0,2.0,2.0,1083.0,183671.0,Sold,11020.26
4.0,2.0,2.0,1083.0,187028.0,Sold,11221.68
4.0,2.0,2.0,1084.0,190922.0,Sold,11455.32
4.0,2.0,2.0,1085.0,192265.0,Sold,11535.9
4.0,2.0,2.0,1086.0,197302.0,Sold,11838.12
